detector,group,condition,camouflage,gamma,seed,n_nodes,auc,ap
ONE,indirect,B,global,0.1,4,1000,0.4447578947368421,0.0461153747465709
ONE,indirect,B,global,0.2,0,1000,0.5313263157894736,0.0563745988143249
ONE,indirect,B,global,0.2,1,1000,0.4170947368421053,0.0421872999574311
ONE,indirect,B,global,0.2,2,1000,0.5107789473684211,0.0544849427120422
ONE,indirect,B,global,0.2,3,1000,0.5646736842105263,0.0617372999472131
ONE,indirect,B,global,0.2,4,1000,0.5951368421052631,0.1032526822827321
ONE,indirect,B,global,0.3,0,1000,0.4201052631578947,0.0437863899003788
ONE,indirect,B,global,0.3,1,1000,0.4090736842105263,0.0426366262097459
ONE,indirect,B,global,0.3,2,1000,0.5477894736842105,0.0762992602187877
ONE,indirect,B,global,0.3,3,1000,0.5252842105263158,0.049835956081558
ONE,indirect,B,global,0.3,4,1000,0.4781052631578947,0.0635517399730009
ONE,indirect,B,global,0.4,0,1000,0.4530526315789474,0.0863909682652989
ONE,indirect,B,global,0.4,1,1000,0.5721052631578947,0.0655120099905637
ONE,indirect,B,global,0.4,2,1000,0.4904421052631579,0.0581692326688223
ONE,indirect,B,global,0.4,3,1000,0.5464210526315789,0.0606661827384239
ONE,indirect,B,global,0.4,4,1000,0.496757894736842,0.0580664056251063
ONE,indirect,B,global,0.5,0,1000,0.5355157894736842,0.0807894686338135
ONE,indirect,B,global,0.5,1,1000,0.5054105263157895,0.051161756320661
ONE,indirect,B,global,0.5,2,1000,0.5110315789473685,0.0511535189660405
ONE,indirect,B,global,0.5,3,1000,0.4002105263157894,0.0400339447091293
ONE,indirect,B,global,0.5,4,1000,0.3798526315789473,0.039706320164385
ONE,indirect,B,global,0.6,0,1000,0.4671789473684211,0.0502937797433207
ONE,indirect,B,global,0.6,1,1000,0.4828631578947368,0.0484553339758904
ONE,indirect,B,global,0.6,2,1000,0.4667368421052631,0.0453495474167463
ONE,indirect,B,global,0.6,3,1000,0.5048421052631579,0.0542458227533885
ONE,indirect,B,global,0.6,4,1000,0.4599157894736843,0.0465164497269534
ONE,indirect,B,global,0.7,0,1000,0.4622947368421052,0.0522132491636887
ONE,indirect,B,global,0.7,1,1000,0.5033473684210525,0.0531960271331431
ONE,indirect,B,global,0.7,2,1000,0.4614315789473684,0.0493879006722276
ONE,indirect,B,global,0.7,3,1000,0.4571578947368421,0.0583633640161941
ONE,indirect,B,global,0.7,4,1000,0.5335157894736842,0.0511847048247195
ONE,indirect,B,global,0.8,0,1000,0.4023368421052632,0.0404821136568308
ONE,indirect,B,global,0.8,1,1000,0.4372,0.0514453043505559
ONE,indirect,B,global,0.8,2,1000,0.439978947368421,0.0502430506640023
ONE,indirect,B,global,0.8,3,1000,0.5140421052631579,0.0556128953788399
ONE,indirect,B,global,0.8,4,1000,0.4828,0.0518550889314539
ONE,indirect,B,global,0.9,0,1000,0.4773684210526315,0.0500626808493059
ONE,indirect,B,global,0.9,1,1000,0.5819157894736842,0.0746525774215536
ONE,indirect,B,global,0.9,2,1000,0.544,0.0540918783436186
ONE,indirect,B,global,0.9,3,1000,0.452021052631579,0.0499205443902901
ONE,indirect,B,global,0.9,4,1000,0.4972842105263158,0.0486263464593064
ONE,indirect,B,global,1.0,0,1000,0.4228631578947368,0.0492011860283387
ONE,indirect,B,global,1.0,1,1000,0.4105894736842105,0.0406363834124976
ONE,indirect,B,global,1.0,2,1000,0.4527368421052631,0.043637432852181
ONE,indirect,B,global,1.0,3,1000,0.4582315789473684,0.0475434835998345
ONE,indirect,B,global,1.0,4,1000,0.4540842105263157,0.0481447770064036
Radar,indirect,B,global,0.0,0,1000,0.3735157894736842,0.0395920812727946
Radar,indirect,B,global,0.0,1,1000,0.5542947368421053,0.0535543032890039
Radar,indirect,B,global,0.0,2,1000,0.4886947368421053,0.0468724629744648
Radar,indirect,B,global,0.0,3,1000,0.4128,0.0414839832145983
Radar,indirect,B,global,0.0,4,1000,0.4659578947368421,0.0453458959505371
Radar,indirect,B,global,0.1,0,1000,0.3757263157894737,0.0396998373505997
Radar,indirect,B,global,0.1,1,1000,0.5594736842105263,0.0541212813900728
Radar,indirect,B,global,0.1,2,1000,0.4880631578947368,0.0467918424899408
Radar,indirect,B,global,0.1,3,1000,0.4161368421052631,0.0416105265730992
Radar,indirect,B,global,0.1,4,1000,0.4637052631578947,0.0451151814978351
Radar,indirect,B,global,0.2,0,1000,0.3782315789473684,0.0398240133070313
Radar,indirect,B,global,0.2,1,1000,0.5617052631578947,0.0543566922301171
Radar,indirect,B,global,0.2,2,1000,0.4854842105263158,0.0465354336449705
Radar,indirect,B,global,0.2,3,1000,0.4187473684210526,0.0418519366688504
Radar,indirect,B,global,0.2,4,1000,0.4637894736842105,0.0450790713828315
Radar,indirect,B,global,0.3,0,1000,0.3805473684210526,0.0399481152281629
Radar,indirect,B,global,0.3,1,1000,0.5592842105263158,0.0540641822518507
Radar,indirect,B,global,0.3,2,1000,0.4818315789473684,0.0462374401143496
Radar,indirect,B,global,0.3,3,1000,0.4189263157894737,0.0421263298704073
Radar,indirect,B,global,0.3,4,1000,0.4656421052631578,0.0451657541486921
Radar,indirect,B,global,0.4,0,1000,0.3817263157894737,0.0400855192047445
Radar,indirect,B,global,0.4,1,1000,0.5536,0.0537326498293483
Radar,indirect,B,global,0.4,2,1000,0.4793052631578947,0.0461634577989791
Radar,indirect,B,global,0.4,3,1000,0.4170210526315789,0.0421748228327274
Radar,indirect,B,global,0.4,4,1000,0.4686526315789474,0.0455648884009191
Radar,indirect,B,global,0.5,0,1000,0.3805052631578947,0.040108832919127
Radar,indirect,B,global,0.5,1,1000,0.5442842105263158,0.0530903596898932
Radar,indirect,B,global,0.5,2,1000,0.4783263157894737,0.0462706629695136
Radar,indirect,B,global,0.5,3,1000,0.4142526315789474,0.0420643975987212
Radar,indirect,B,global,0.5,4,1000,0.4741894736842105,0.0462431010490569
Radar,indirect,B,global,0.6,0,1000,0.3785052631578947,0.0400367220723906
Radar,indirect,B,global,0.6,1,1000,0.5361473684210527,0.0522346062560345
Radar,indirect,B,global,0.6,2,1000,0.479178947368421,0.0463772071394979
Radar,indirect,B,global,0.6,3,1000,0.4103578947368421,0.0417978372978798
Radar,indirect,B,global,0.6,4,1000,0.4791368421052631,0.0466496892519379
Radar,indirect,B,global,0.7,0,1000,0.3767368421052631,0.0399124878423719
Radar,indirect,B,global,0.7,1,1000,0.5381473684210527,0.0522891798929041
Radar,indirect,B,global,0.7,2,1000,0.4773368421052631,0.0461882949373689
Radar,indirect,B,global,0.7,3,1000,0.4112631578947368,0.0418675685992553
Radar,indirect,B,global,0.7,4,1000,0.4791157894736842,0.0466239924338142
Radar,indirect,B,global,0.8,0,1000,0.3769263157894736,0.0399424691306257
Radar,indirect,B,global,0.8,1,1000,0.5510105263157894,0.0536138191106362
Radar,indirect,B,global,0.8,2,1000,0.477578947368421,0.0461827613840716
Radar,indirect,B,global,0.8,3,1000,0.4167157894736842,0.0422321663679361
Radar,indirect,B,global,0.8,4,1000,0.4776842105263158,0.0465603578830244
Radar,indirect,B,global,0.9,0,1000,0.3806736842105263,0.0400950835645897
Radar,indirect,B,global,0.9,1,1000,0.5394105263157895,0.0524064447636781
Radar,indirect,B,global,0.9,2,1000,0.4766105263157895,0.0460538283347444
Radar,indirect,B,global,0.9,3,1000,0.4186315789473683,0.0423731876276169
Radar,indirect,B,global,0.9,4,1000,0.4822736842105263,0.0468821142504294
Radar,indirect,B,global,1.0,0,1000,0.3655578947368421,0.039225772642409
Radar,indirect,B,global,1.0,1,1000,0.4806947368421053,0.0465634215346795
Radar,indirect,B,global,1.0,2,1000,0.4404210526315789,0.0434952925655822
Radar,indirect,B,global,1.0,3,1000,0.3576842105263158,0.0385854013011184
Radar,indirect,B,global,1.0,4,1000,0.4357684210526316,0.0432744379603415
iForest,none,B,global,0.0,0,1000,0.7200421052631578,0.137173852657665
iForest,none,B,global,0.0,1,1000,0.6310526315789474,0.0878065286517742
iForest,none,B,global,0.0,2,1000,0.5893473684210526,0.0724964272744589
iForest,none,B,global,0.0,3,1000,0.6664000000000001,0.1199366621455885
iForest,none,B,global,0.0,4,1000,0.5084210526315789,0.066986567540769
iForest,none,B,global,0.1,0,1000,0.496778947368421,0.0492622606613944
iForest,none,B,global,0.1,1,1000,0.4261894736842105,0.0418026981212977
iForest,none,B,global,0.1,2,1000,0.3617894736842105,0.0385309533308296
iForest,none,B,global,0.1,3,1000,0.468378947368421,0.0504599610339721
iForest,none,B,global,0.1,4,1000,0.296421052631579,0.0348203613025893
iForest,none,B,global,0.2,0,1000,0.2692210526315789,0.0318818295313915
iForest,none,B,global,0.2,1,1000,0.2169684210526315,0.0299576021642432
iForest,none,B,global,0.2,2,1000,0.1812842105263158,0.0289390641528902
iForest,none,B,global,0.2,3,1000,0.205178947368421,0.0295269736077509
iForest,none,B,global,0.2,4,1000,0.1380210526315789,0.0277601211757628
iForest,none,B,global,0.3,0,1000,0.0666105263157894,0.0266719426117347
iForest,none,B,global,0.3,1,1000,0.0524631578947368,0.0264699893068513
iForest,none,B,global,0.3,2,1000,0.0696842105263157,0.0266669803956869
iForest,none,B,global,0.3,3,1000,0.0659157894736842,0.0265583378883825
iForest,none,B,global,0.3,4,1000,0.0421473684210526,0.026226093909254
iForest,none,B,global,0.4,0,1000,0.0126105263157894,0.0260111752888134
iForest,none,B,global,0.4,1,1000,0.0070105263157894,0.025979418026539
iForest,none,B,global,0.4,2,1000,0.0122105263157894,0.0260161083428641
iForest,none,B,global,0.4,3,1000,0.0085894736842105,0.0259731199349958
iForest,none,B,global,0.4,4,1000,0.0067368421052631,0.0259502746659988
iForest,none,B,global,0.5,0,1000,0.0003157894736842,0.0259280748137189
iForest,none,B,global,0.5,1,1000,0.0003157894736842,0.0259286151752458
iForest,none,B,global,0.5,2,1000,0.0009473684210526,0.0259291119744038
iForest,none,B,global,0.5,3,1000,0.0004210526315789,0.0259283177890856
iForest,none,B,global,0.5,4,1000,0.0002526315789473,0.0259275043442538
iForest,none,B,global,0.6,0,1000,0.0,0.0259272355839443
iForest,none,B,global,0.6,1,1000,0.0,0.0259272355839443
iForest,none,B,global,0.6,2,1000,0.0,0.0259272355839443
iForest,none,B,global,0.6,3,1000,0.0,0.0259272355839443
iForest,none,B,global,0.6,4,1000,0.0,0.0259272355839443
iForest,none,B,global,0.7,0,1000,0.0,0.0259272355839443
iForest,none,B,global,0.7,1,1000,0.0,0.0259272355839443
iForest,none,B,global,0.7,2,1000,0.0,0.0259272355839443
iForest,none,B,global,0.7,3,1000,0.0,0.0259272355839443
iForest,none,B,global,0.7,4,1000,0.0,0.0259272355839443
iForest,none,B,global,0.8,0,1000,0.0,0.0259272355839443
iForest,none,B,global,0.8,1,1000,0.0,0.0259272355839443
iForest,none,B,global,0.8,2,1000,0.0,0.0259272355839443
iForest,none,B,global,0.8,3,1000,0.0,0.0259272355839443
iForest,none,B,global,0.8,4,1000,0.0,0.0259272355839443
iForest,none,B,global,0.9,0,1000,0.0,0.0259272355839443
iForest,none,B,global,0.9,1,1000,0.0,0.0259272355839443
iForest,none,B,global,0.9,2,1000,0.0,0.0259272355839443
iForest,none,B,global,0.9,3,1000,0.0,0.0259272355839443
iForest,none,B,global,0.9,4,1000,0.0,0.0259272355839443
iForest,none,B,global,1.0,0,1000,0.0,0.05
iForest,none,B,global,1.0,1,1000,0.0,0.05
iForest,none,B,global,1.0,2,1000,0.0,0.05
iForest,none,B,global,1.0,3,1000,0.0,0.05
iForest,none,B,global,1.0,4,1000,0.0,0.05
AnomalyDAE,indirect,B,local,0.0,0,1000,0.7188842105263158,0.116038234978114
AnomalyDAE,indirect,B,local,0.0,1,1000,0.6957263157894736,0.1096666903860329
AnomalyDAE,indirect,B,local,0.0,2,1000,0.7659789473684211,0.1431327134327114
AnomalyDAE,indirect,B,local,0.0,3,1000,0.6720631578947368,0.0782740076814694
AnomalyDAE,indirect,B,local,0.0,4,1000,0.6553684210526316,0.0698240259301372
AnomalyDAE,indirect,B,local,0.1,0,1000,0.6687578947368421,0.08467911679614
AnomalyDAE,indirect,B,local,0.1,1,1000,0.6938105263157895,0.0957384536466019
AnomalyDAE,indirect,B,local,0.1,2,1000,0.6387157894736842,0.0812912831815164
AnomalyDAE,indirect,B,local,0.1,3,1000,0.4599157894736842,0.045414600295108
AnomalyDAE,indirect,B,local,0.1,4,1000,0.5203578947368421,0.0512532298593707
AnomalyDAE,indirect,B,local,0.2,0,1000,0.4124842105263158,0.0399144296533111
AnomalyDAE,indirect,B,local,0.2,1,1000,0.4034315789473683,0.039090288940856
AnomalyDAE,indirect,B,local,0.2,2,1000,0.3915578947368421,0.0384544680975262
AnomalyDAE,indirect,B,local,0.2,3,1000,0.3909684210526316,0.0387055443921385
AnomalyDAE,indirect,B,local,0.2,4,1000,0.2753684210526315,0.0324266049079168
AnomalyDAE,indirect,B,local,0.3,0,1000,0.1967578947368421,0.0293378021498877
AnomalyDAE,indirect,B,local,0.3,1,1000,0.1645473684210526,0.0284806270581296
AnomalyDAE,indirect,B,local,0.3,2,1000,0.1888210526315789,0.0292283435312411
AnomalyDAE,indirect,B,local,0.3,3,1000,0.2694736842105263,0.0319097185652061
AnomalyDAE,indirect,B,local,0.3,4,1000,0.1713052631578947,0.0286916086441642
AnomalyDAE,indirect,B,local,0.4,0,1000,0.0489473684210526,0.0263518890468656
AnomalyDAE,indirect,B,local,0.4,1,1000,0.1037473684210526,0.0273233392454848
AnomalyDAE,indirect,B,local,0.4,2,1000,0.1462736842105263,0.0280481732580622
AnomalyDAE,indirect,B,local,0.4,3,1000,0.0573052631578947,0.0264711575240706
AnomalyDAE,indirect,B,local,0.4,4,1000,0.1116,0.0272784694033116
AnomalyDAE,indirect,B,local,0.5,0,1000,0.1370736842105263,0.0277051546218785
AnomalyDAE,indirect,B,local,0.5,1,1000,0.0577684210526315,0.026521734662085
AnomalyDAE,indirect,B,local,0.5,2,1000,0.0554105263157894,0.0265835042896363
AnomalyDAE,indirect,B,local,0.5,3,1000,0.0661052631578947,0.0265954102849457
AnomalyDAE,indirect,B,local,0.5,4,1000,0.0736842105263158,0.0267915400828596
AnomalyDAE,indirect,B,local,0.6,0,1000,0.0345263157894737,0.0261298232493916
AnomalyDAE,indirect,B,local,0.6,1,1000,0.0524842105263158,0.0266634750100302
AnomalyDAE,indirect,B,local,0.6,2,1000,0.0201894736842105,0.0261346919192453
AnomalyDAE,indirect,B,local,0.6,3,1000,0.054,0.0264598169335507
AnomalyDAE,indirect,B,local,0.6,4,1000,0.0182526315789473,0.0260636167597445
AnomalyDAE,indirect,B,local,0.7,0,1000,0.0832421052631579,0.0267494277611388
AnomalyDAE,indirect,B,local,0.7,1,1000,0.0400210526315789,0.0264114736924116
AnomalyDAE,indirect,B,local,0.7,2,1000,0.0227157894736842,0.0261501236909946
AnomalyDAE,indirect,B,local,0.7,3,1000,0.0786315789473684,0.0271420439804704
AnomalyDAE,indirect,B,local,0.7,4,1000,0.0983157894736842,0.0268438993764307
AnomalyDAE,indirect,B,local,0.8,0,1000,0.0620631578947368,0.0267132670256466
AnomalyDAE,indirect,B,local,0.8,1,1000,0.037978947368421,0.0263027821846346
AnomalyDAE,indirect,B,local,0.8,2,1000,0.0175578947368421,0.0260538060649637
AnomalyDAE,indirect,B,local,0.8,3,1000,0.0388842105263157,0.0262233741022262
AnomalyDAE,indirect,B,local,0.8,4,1000,0.0979578947368421,0.0270233452354014
AnomalyDAE,indirect,B,local,0.9,0,1000,0.1413894736842105,0.0278661619526283
AnomalyDAE,indirect,B,local,0.9,1,1000,0.1640631578947368,0.0283846513911103
AnomalyDAE,indirect,B,local,0.9,2,1000,0.0371368421052631,0.0263605944738695
AnomalyDAE,indirect,B,local,0.9,3,1000,0.1155368421052631,0.0275578557736719
AnomalyDAE,indirect,B,local,0.9,4,1000,0.1585473684210526,0.0282387714386048
AnomalyDAE,indirect,B,local,1.0,0,1000,0.1293052631578947,0.0275221579132002
AnomalyDAE,indirect,B,local,1.0,1,1000,0.2305473684210526,0.0306453584470364
AnomalyDAE,indirect,B,local,1.0,2,1000,0.1636210526315789,0.0285587833858969
AnomalyDAE,indirect,B,local,1.0,3,1000,0.2622105263157895,0.0548517512891413
AnomalyDAE,indirect,B,local,1.0,4,1000,0.1311999999999999,0.0277555910115911
CoLA,indirect,B,local,0.0,0,1000,0.5456842105263158,0.0519170240497749
CoLA,indirect,B,local,0.0,1,1000,0.4718736842105263,0.0439621279106259
CoLA,indirect,B,local,0.0,2,1000,0.4299157894736842,0.0410494356641757
CoLA,indirect,B,local,0.0,3,1000,0.5387368421052632,0.0499566748547327
CoLA,indirect,B,local,0.0,4,1000,0.4538947368421052,0.0428596666000053
CoLA,indirect,B,local,0.1,0,1000,0.6301894736842105,0.0622236327766037
CoLA,indirect,B,local,0.1,1,1000,0.5483157894736842,0.0554403613557198
CoLA,indirect,B,local,0.1,2,1000,0.5787368421052632,0.05681945610533
CoLA,indirect,B,local,0.1,3,1000,0.4383157894736842,0.0412147234934608
CoLA,indirect,B,local,0.1,4,1000,0.5290736842105263,0.0497612771665717
CoLA,indirect,B,local,0.2,0,1000,0.6415578947368421,0.0650180079254222
CoLA,indirect,B,local,0.2,1,1000,0.5901684210526317,0.0582626768610993
CoLA,indirect,B,local,0.2,2,1000,0.6258105263157894,0.0679718702156145
CoLA,indirect,B,local,0.2,3,1000,0.5502736842105264,0.054325671320467
CoLA,indirect,B,local,0.2,4,1000,0.578421052631579,0.0549953521530344
CoLA,indirect,B,local,0.3,0,1000,0.5127157894736842,0.047598774290563
CoLA,indirect,B,local,0.3,1,1000,0.6921894736842105,0.0939430076694376
CoLA,indirect,B,local,0.3,2,1000,0.573642105263158,0.0560336785969835
CoLA,indirect,B,local,0.3,3,1000,0.5986526315789473,0.0577630645221256
CoLA,indirect,B,local,0.3,4,1000,0.6043052631578948,0.060038484523006
CoLA,indirect,B,local,0.4,0,1000,0.6173473684210526,0.0650085872754628
CoLA,indirect,B,local,0.4,1,1000,0.6645263157894736,0.0686790467101745
CoLA,indirect,B,local,0.4,2,1000,0.5606947368421052,0.0539447749044467
CoLA,indirect,B,local,0.4,3,1000,0.6490315789473684,0.0678011138194903
CoLA,indirect,B,local,0.4,4,1000,0.6422105263157895,0.0662025391783709
CoLA,indirect,B,local,0.5,0,1000,0.6978947368421052,0.0774926621386896
CoLA,indirect,B,local,0.5,1,1000,0.7521684210526316,0.0930817953397516
CoLA,indirect,B,local,0.5,2,1000,0.6054315789473683,0.0586417292277101
CoLA,indirect,B,local,0.5,3,1000,0.7448842105263158,0.0947853758041711
CoLA,indirect,B,local,0.5,4,1000,0.6235578947368421,0.0835273907808928
CoLA,indirect,B,local,0.6,0,1000,0.7461052631578947,0.104260226016156
CoLA,indirect,B,local,0.6,1,1000,0.7710315789473685,0.1379672785136461
CoLA,indirect,B,local,0.6,2,1000,0.7429263157894737,0.0896666723979616
CoLA,indirect,B,local,0.6,3,1000,0.6561473684210526,0.0674020555780061
CoLA,indirect,B,local,0.6,4,1000,0.6800631578947369,0.0718825160870231
CoLA,indirect,B,local,0.7,0,1000,0.781557894736842,0.1174259779834649
CoLA,indirect,B,local,0.7,1,1000,0.8196631578947369,0.1602740789731442
CoLA,indirect,B,local,0.7,2,1000,0.7432105263157895,0.1031750111597409
CoLA,indirect,B,local,0.7,3,1000,0.8055157894736842,0.1237828246872736
CoLA,indirect,B,local,0.7,4,1000,0.8011368421052631,0.1334316155080011
CoLA,indirect,B,local,0.8,0,1000,0.8440000000000001,0.1621107751525158
CoLA,indirect,B,local,0.8,1,1000,0.8751578947368421,0.2401509271722548
CoLA,indirect,B,local,0.8,2,1000,0.8150105263157895,0.1446773003006308
CoLA,indirect,B,local,0.8,3,1000,0.8298105263157894,0.1505819842249224
CoLA,indirect,B,local,0.8,4,1000,0.8416210526315789,0.1704165330085892
CoLA,indirect,B,local,0.9,0,1000,0.8732421052631578,0.2557077553614863
CoLA,indirect,B,local,0.9,1,1000,0.8694105263157895,0.1917238140933476
CoLA,indirect,B,local,0.9,2,1000,0.885957894736842,0.2959138832510504
CoLA,indirect,B,local,0.9,3,1000,0.8598736842105263,0.2159089327180456
CoLA,indirect,B,local,0.9,4,1000,0.8708210526315789,0.1954032170693519
CoLA,indirect,B,local,1.0,0,1000,0.8959684210526315,0.2645827402547355
CoLA,indirect,B,local,1.0,1,1000,0.9133894736842104,0.3229676920576289
CoLA,indirect,B,local,1.0,2,1000,0.8992842105263158,0.2542413823814065
CoLA,indirect,B,local,1.0,3,1000,0.8642526315789474,0.1748905470935124
CoLA,indirect,B,local,1.0,4,1000,0.8695578947368422,0.1999233965311279
DOMINANT,indirect,B,local,0.0,0,1000,0.999978947368421,0.9996078431372548
DOMINANT,indirect,B,local,0.0,1,1000,1.0,1.0
DOMINANT,indirect,B,local,0.0,2,1000,0.9993684210526316,0.9925
DOMINANT,indirect,B,local,0.0,3,1000,1.0,1.0
DOMINANT,indirect,B,local,0.0,4,1000,0.9999368421052632,0.998867924528302
DOMINANT,indirect,B,local,0.1,0,1000,0.9997894736842106,0.9965491525423728
DOMINANT,indirect,B,local,0.1,1,1000,0.9973684210526316,0.9621556777340492
DOMINANT,indirect,B,local,0.1,2,1000,0.9990315789473684,0.9904166666666666
DOMINANT,indirect,B,local,0.1,3,1000,0.9993894736842106,0.9921788497217068
DOMINANT,indirect,B,local,0.1,4,1000,0.999957894736842,0.9992078431372547
DOMINANT,indirect,B,local,0.2,0,1000,0.999242105263158,0.9871165784158766
DOMINANT,indirect,B,local,0.2,1,1000,0.9998526315789472,0.9973059151091496
DOMINANT,indirect,B,local,0.2,2,1000,0.9974736842105264,0.9773547769020884
DOMINANT,indirect,B,local,0.2,3,1000,0.997642105263158,0.9747996716955112
DOMINANT,indirect,B,local,0.2,4,1000,0.9988631578947368,0.9776032018855842
DOMINANT,indirect,B,local,0.3,0,1000,0.9963157894736844,0.948599677704314
DOMINANT,indirect,B,local,0.3,1,1000,0.9934947368421052,0.9166358248565434
DOMINANT,indirect,B,local,0.3,2,1000,0.9897684210526316,0.8924832883606248
DOMINANT,indirect,B,local,0.3,3,1000,0.9961263157894736,0.9493618822497112
DOMINANT,indirect,B,local,0.3,4,1000,0.9967157894736842,0.9468532835351764
DOMINANT,indirect,B,local,0.4,0,1000,0.9881263157894736,0.8320373239544663
DOMINANT,indirect,B,local,0.4,1,1000,0.978042105263158,0.7472724948459601
DOMINANT,indirect,B,local,0.4,2,1000,0.9818105263157896,0.7673421537463575
DOMINANT,indirect,B,local,0.4,3,1000,0.9944631578947368,0.9255906381337452
DOMINANT,indirect,B,local,0.4,4,1000,0.981957894736842,0.7555313259678776
DOMINANT,indirect,B,local,0.5,0,1000,0.9912,0.8720907320350167
DOMINANT,indirect,B,local,0.5,1,1000,0.9820421052631578,0.7162392555127437
DOMINANT,indirect,B,local,0.5,2,1000,0.9771157894736842,0.6400356249721575
DOMINANT,indirect,B,local,0.5,3,1000,0.9717052631578946,0.6957026141669507
DOMINANT,indirect,B,local,0.5,4,1000,0.9849052631578948,0.7738665502493333
DOMINANT,indirect,B,local,0.6,0,1000,0.963557894736842,0.6505920727366944
DOMINANT,indirect,B,local,0.6,1,1000,0.9501473684210526,0.5677706457098399
DOMINANT,indirect,B,local,0.6,2,1000,0.9656631578947368,0.595945098579077
DOMINANT,indirect,B,local,0.6,3,1000,0.9553052631578948,0.5409878141009065
DOMINANT,indirect,B,local,0.6,4,1000,0.9643157894736842,0.6096757931113228
DOMINANT,indirect,B,local,0.7,0,1000,0.9094736842105264,0.4842127388245441
DOMINANT,indirect,B,local,0.7,1,1000,0.9609052631578948,0.6157465856090854
DOMINANT,indirect,B,local,0.7,2,1000,0.9662947368421052,0.5302491730046809
DOMINANT,indirect,B,local,0.7,3,1000,0.960442105263158,0.5924945769284413
DOMINANT,indirect,B,local,0.7,4,1000,0.9621473684210524,0.5090925012373527
DOMINANT,indirect,B,local,0.8,0,1000,0.9571894736842104,0.5800109291955188
DOMINANT,indirect,B,local,0.8,1,1000,0.9861052631578948,0.7733318924551771
DOMINANT,indirect,B,local,0.8,2,1000,0.9860421052631578,0.716471524556558
DOMINANT,indirect,B,local,0.8,3,1000,0.986778947368421,0.7665341932886034
DOMINANT,indirect,B,local,0.8,4,1000,0.9747789473684212,0.6781740341820834
DOMINANT,indirect,B,local,0.9,0,1000,0.9865263157894736,0.7770490357212504
DOMINANT,indirect,B,local,0.9,1,1000,0.9672631578947368,0.6354228688249759
DOMINANT,indirect,B,local,0.9,2,1000,0.9913052631578948,0.855678816664885
DOMINANT,indirect,B,local,0.9,3,1000,0.962336842105263,0.6064408498404266
DOMINANT,indirect,B,local,0.9,4,1000,0.9833894736842106,0.7167683934741402
DOMINANT,indirect,B,local,1.0,0,1000,0.9522105263157896,0.6634817616845496
DOMINANT,indirect,B,local,1.0,1,1000,0.9808421052631578,0.7581265224709293
DOMINANT,indirect,B,local,1.0,2,1000,0.9911789473684208,0.8463028258525305
DOMINANT,indirect,B,local,1.0,3,1000,0.9977263157894736,0.959573094059142
DOMINANT,indirect,B,local,1.0,4,1000,0.9958947368421052,0.8994946056712556
DONE,indirect,B,local,0.0,0,1000,1.0,1.0
DONE,indirect,B,local,0.0,1,1000,1.0,1.0
DONE,indirect,B,local,0.0,2,1000,1.0,1.0
DONE,indirect,B,local,0.0,3,1000,1.0,1.0
DONE,indirect,B,local,0.0,4,1000,1.0,1.0
DONE,indirect,B,local,0.1,0,1000,1.0,1.0
DONE,indirect,B,local,0.1,1,1000,1.0,1.0
DONE,indirect,B,local,0.1,2,1000,1.0,1.0
DONE,indirect,B,local,0.1,3,1000,1.0,1.0
DONE,indirect,B,local,0.1,4,1000,1.0,1.0
DONE,indirect,B,local,0.2,0,1000,1.0,1.0
DONE,indirect,B,local,0.2,1,1000,1.0,1.0
DONE,indirect,B,local,0.2,2,1000,1.0,1.0
DONE,indirect,B,local,0.2,3,1000,0.9998947368421052,0.9979574812903884
DONE,indirect,B,local,0.2,4,1000,1.0,1.0
DONE,indirect,B,local,0.3,0,1000,1.0,1.0
DONE,indirect,B,local,0.3,1,1000,1.0,1.0
DONE,indirect,B,local,0.3,2,1000,1.0,1.0
DONE,indirect,B,local,0.3,3,1000,1.0,1.0
DONE,indirect,B,local,0.3,4,1000,1.0,1.0
DONE,indirect,B,local,0.4,0,1000,1.0,1.0
DONE,indirect,B,local,0.4,1,1000,1.0,1.0
DONE,indirect,B,local,0.4,2,1000,1.0,1.0
DONE,indirect,B,local,0.4,3,1000,1.0,1.0
DONE,indirect,B,local,0.4,4,1000,1.0,1.0
DONE,indirect,B,local,0.5,0,1000,1.0,1.0
DONE,indirect,B,local,0.5,1,1000,0.999978947368421,0.9996078431372548
DONE,indirect,B,local,0.5,2,1000,1.0,1.0
DONE,indirect,B,local,0.5,3,1000,1.0,1.0
DONE,indirect,B,local,0.5,4,1000,1.0,1.0
DONE,indirect,B,local,0.6,0,1000,1.0,1.0
DONE,indirect,B,local,0.6,1,1000,1.0,1.0
DONE,indirect,B,local,0.6,2,1000,1.0,1.0
DONE,indirect,B,local,0.6,3,1000,1.0,1.0
DONE,indirect,B,local,0.6,4,1000,0.999957894736842,0.9992078431372547
DONE,indirect,B,local,0.7,0,1000,1.0,1.0
DONE,indirect,B,local,0.7,1,1000,1.0,1.0
DONE,indirect,B,local,0.7,2,1000,1.0,1.0
DONE,indirect,B,local,0.7,3,1000,1.0,1.0
DONE,indirect,B,local,0.7,4,1000,0.9999368421052632,0.9987996798719488
DONE,indirect,B,local,0.8,0,1000,1.0,1.0
DONE,indirect,B,local,0.8,1,1000,1.0,1.0
DONE,indirect,B,local,0.8,2,1000,0.9997894736842105,0.9960718797928954
